CustomerID,Total_Quantity,Total_Revenue,Transactions,Unique_Products
14851.0,325,511.35,2,28
16561.0,244,511.12,2,29
15406.0,254,510.71000000000004,2,51
12436.0,211,509.01,1,16
17391.0,480,508.8,2,2
15417.0,284,508.8,1,28
14317.0,255,508.58000000000004,1,24
17958.0,84,508.4599999999999,1,7
17415.0,114,507.84,1,14
14158.0,781,507.66,1,41
14820.0,253,507.29,4,24
16960.0,304,507.05,3,92
13885.0,182,506.8,2,28
16614.0,223,506.19,1,26
12988.0,126,505.82,1,75
14014.0,1076,505.18,1,39
15081.0,190,504.8,5,26
12991.0,405,503.76,2,31
17630.0,158,503.59999999999997,2,24
15535.0,135,502.9,4,55
16863.0,409,502.8,2,25
13865.0,204,501.56,4,26
15881.0,260,501.39000000000004,5,26
14871.0,179,501.28000000000003,4,68
13116.0,291,501.14,1,30
13247.0,328,501.12,4,18
16898.0,412,501.03,3,150
16616.0,370,500.42,2,31
15389.0,400,500.0,1,1
14077.0,268,499.41999999999996,5,33
15193.0,144,499.32,1,19
14681.0,76,498.95,3,6
16488.0,728,498.8,3,28
15142.0,365,498.74,1,26
17053.0,122,498.48,1,13
17298.0,387,498.42,2,30
16820.0,307,497.61,1,26
17495.0,229,497.56,2,21
15300.0,292,496.44,1,28
15018.0,189,496.21000000000004,3,30
12904.0,294,496.06,2,59
17374.0,85,495.77,2,24
15448.0,232,494.64,1,28
16352.0,300,494.44,2,28
17333.0,375,494.25,1,28
12763.0,316,494.08,2,16
14270.0,197,492.65000000000003,1,29
13732.0,498,491.86,1,33
14236.0,310,490.86,2,15
15000.0,218,490.52,1,76
15877.0,368,490.33,2,122
14416.0,326,490.22,2,13
18074.0,190,489.6,1,13
12809.0,220,489.31,1,25
17361.0,157,488.2,3,26
14396.0,225,487.99,2,71
15165.0,160,487.75,1,27
16643.0,269,487.51,1,27
13338.0,256,487.02,1,19
13675.0,330,486.82000000000005,2,25
17453.0,219,486.71999999999997,2,19
15287.0,433,486.69,2,17
13153.0,418,486.22,1,15
12639.0,201,486.1,1,22
15109.0,131,484.95,1,28
16999.0,294,484.82,2,21
16518.0,327,484.32,2,36
13531.0,174,483.8,2,17
14958.0,128,483.72999999999996,3,33
12808.0,188,483.65000000000003,3,27
14147.0,108,483.4,2,4
14450.0,241,483.25,3,32
16603.0,480,482.47,2,34
17950.0,366,482.2,3,63
12504.0,90,482.04999999999995,2,6
18216.0,200,481.75,1,26
13176.0,448,481.49,1,66
14130.0,257,480.91,1,66
15091.0,346,480.71,1,30
15006.0,286,480.38,1,121
17555.0,348,480.31,2,101
16368.0,251,479.91,2,58
16812.0,81,479.35,1,15
16008.0,323,478.78,3,29
15589.0,243,478.53000000000003,3,28
16768.0,196,478.09000000000003,3,47
12644.0,325,477.91,1,31
16693.0,203,477.86,2,58
13092.0,279,477.83,5,19
14320.0,325,477.79,2,29
12447.0,190,476.49,1,26
18176.0,283,476.35,1,30
15507.0,160,475.86,1,41
14853.0,82,475.8,2,8
14497.0,235,475.37,1,29
15780.0,220,475.28000000000003,3,26
14013.0,462,473.02,3,30
16038.0,244,471.78000000000003,3,24
15721.0,388,471.40000000000003,1,80
13066.0,322,470.8,2,48
15963.0,298,470.76,2,26
14431.0,130,470.36,1,17
15026.0,285,469.0,3,57
15557.0,213,468.91,1,16
14896.0,279,468.77000000000004,2,43
13171.0,229,468.41,3,37
14029.0,198,467.66,2,15
15468.0,155,467.51,2,24
13579.0,176,467.04,2,19
16374.0,237,466.73,2,101
14205.0,204,466.7,2,23
16504.0,510,465.88,1,76
13248.0,305,465.68,2,25
16742.0,1,464.9,1,1
13928.0,129,464.57,4,23
16586.0,95,463.95,1,8
15349.0,321,463.90999999999997,2,65
14967.0,140,463.8,1,6
12787.0,261,463.66,3,17
17418.0,289,463.46000000000004,2,29
14489.0,299,463.38,1,30
17964.0,294,463.21,2,84
12945.0,165,462.95,1,23
14331.0,252,462.65999999999997,2,27
14470.0,193,461.19,2,43
16824.0,236,460.64,2,23
16805.0,539,460.59,2,94
12491.0,260,460.40000000000003,1,25
12355.0,240,459.4,1,13
16589.0,368,459.24,3,31
17880.0,314,458.92,1,26
15754.0,199,458.57,3,24
13506.0,324,458.52,2,26
15092.0,135,457.81,2,23
15121.0,199,457.72,2,28
12375.0,178,457.5,2,14
13398.0,281,457.34,1,26
12564.0,133,456.9,1,21
12999.0,342,455.88,3,25
14513.0,361,455.59000000000003,3,11
15585.0,320,455.3,1,31
16529.0,198,455.25,1,30
14335.0,375,454.86,2,55
15471.0,256,454.48,1,67
13485.0,277,454.24,1,23
17140.0,296,454.12,1,16
15475.0,319,454.10999999999996,1,29
17564.0,146,454.01,3,38
18158.0,354,453.4,2,24
12729.0,233,453.01,1,26
18071.0,260,453.0,2,23
14184.0,127,452.89,1,24
12591.0,228,452.84999999999997,1,26
16574.0,416,451.44,1,28
15802.0,1,451.42,1,1
14173.0,150,450.84,4,28
16885.0,178,450.41,3,82
17040.0,181,449.73,1,15
13489.0,560,449.52,4,11
12448.0,243,449.45,1,22
15739.0,472,449.12,1,8
17579.0,258,448.90000000000003,3,46
14780.0,310,447.68,2,26
15646.0,394,447.64000000000004,3,35
15368.0,230,446.94000000000005,1,4
14149.0,218,446.62,1,28
17370.0,540,446.18,4,31
17190.0,161,444.74,2,19
18006.0,220,444.68,1,21
14638.0,166,443.6,1,16
16404.0,157,443.05,1,23
18222.0,335,443.0,1,19
12579.0,285,440.42,1,29
14022.0,487,440.0,1,28
15524.0,4,440.0,1,1
18233.0,4,440.0,1,1
13954.0,150,439.92,2,24
12391.0,293,439.66,1,92
16025.0,338,439.65999999999997,1,28
13359.0,161,439.56,1,23
16968.0,326,439.43,2,31
13358.0,285,439.03,1,29
14272.0,599,437.96,2,33
12552.0,88,437.82,2,20
16034.0,242,437.7,3,18
12592.0,290,437.6,2,11
16084.0,216,436.18,1,38
15551.0,218,436.06,1,29
16948.0,1614,435.02,3,15
15456.0,633,434.59000000000003,3,48
14910.0,238,434.35,4,25
14460.0,881,434.34,3,14
14093.0,391,433.86,1,95
12493.0,207,433.74,2,20
17035.0,229,433.53000000000003,2,27
16236.0,184,432.2,1,20
16881.0,600,432.0,1,1
12452.0,185,430.57,2,21
13245.0,125,430.5,1,16
12795.0,68,430.48,1,14
12827.0,197,430.15000000000003,3,19
16884.0,320,429.84000000000003,2,26
15450.0,376,429.84,1,30
15230.0,351,429.6,2,23
15036.0,316,429.56,3,107
15553.0,449,428.93,1,51
15957.0,211,428.89,1,40
13602.0,267,428.89,1,23
17869.0,111,428.18,5,37
15360.0,223,427.93,1,13
12725.0,164,427.8,1,24
12403.0,96,427.7,1,5
15976.0,275,427.64,2,83
12740.0,342,427.6,1,27
12802.0,314,427.58,1,25
15930.0,139,426.63,1,21
14288.0,188,426.6,1,16
15639.0,323,425.32,1,25
14157.0,271,424.89000000000004,2,45
16119.0,240,423.36,2,14
17525.0,82,422.70000000000005,1,9
13473.0,266,422.64,2,21
16689.0,330,422.59999999999997,2,12
18240.0,126,422.58,1,6
13140.0,185,422.47,3,40
16780.0,270,422.24,2,51
18106.0,126,421.9,1,33
14757.0,160,420.5,1,19
15206.0,162,420.29999999999995,4,3
15889.0,206,420.07,2,79
14124.0,1618,419.58000000000004,1,4
15361.0,336,418.92,1,7
18034.0,559,418.68,2,99
17371.0,151,418.4,3,83
12593.0,206,418.09999999999997,3,14
17701.0,109,417.95,1,24
17232.0,202,417.77,2,30
13615.0,189,417.69,1,23
16737.0,288,417.59999999999997,1,1
12833.0,156,417.38,1,24
17392.0,277,417.27,2,53
13166.0,216,417.2,1,39
16816.0,274,417.06,4,28
13889.0,146,416.90000000000003,1,15
17223.0,110,416.89,2,43
15935.0,115,416.86,2,12
16957.0,172,416.64,2,15
13085.0,216,416.08000000000004,2,17
15803.0,290,415.82000000000005,1,8
14139.0,510,415.82,1,26
12930.0,252,415.8,2,20
12580.0,238,415.7,1,24
15725.0,221,415.25,1,32
14333.0,58,415.2,1,15
18001.0,362,415.13,2,56
16795.0,239,414.88,1,64
14998.0,258,414.87,2,70
12993.0,240,414.76,4,26
15994.0,173,414.27,1,31
16239.0,228,414.2,2,18
17483.0,191,414.04,3,18
13974.0,249,413.59000000000003,1,28
16834.0,358,413.46,1,24
17134.0,98,413.2,2,21
14620.0,214,412.78000000000003,2,26
15523.0,132,412.01000000000005,1,10
16272.0,224,411.7,1,25
15186.0,215,411.41,2,17
15099.0,343,410.48,1,23
15695.0,212,409.98,2,22
14048.0,288,409.93,1,83
13827.0,138,409.8,3,83
14348.0,183,409.57,1,18
12990.0,200,409.5,3,8
15225.0,226,409.40000000000003,1,23
16243.0,110,409.1,2,49
16018.0,190,408.90000000000003,2,26
15269.0,26,408.8,1,2
17913.0,288,408.65,2,55
16629.0,489,408.63,2,58
16324.0,270,408.59000000000003,3,100
17931.0,249,408.36,2,63
16399.0,263,408.02,2,68
15127.0,251,406.53,1,16
16947.0,312,406.48,1,21
15342.0,283,406.09,1,24
14616.0,104,406.08000000000004,3,2
12970.0,268,405.47,4,116
12922.0,370,405.38,1,28
15012.0,225,405.04,2,110
15938.0,240,404.58,5,13
16319.0,72,404.40000000000003,1,3
16484.0,200,404.3,2,25
12498.0,159,403.70000000000005,3,21
17431.0,292,403.3,1,41
15221.0,43,403.25,1,5
18036.0,232,403.12,3,77
15184.0,199,402.2,2,59
12386.0,354,401.9,2,10
15158.0,198,401.40000000000003,1,7
16500.0,123,400.86,6,8
16198.0,129,400.68100000000004,1,15
12792.0,217,400.53999999999996,1,25
17375.0,367,400.1,3,63
18164.0,184,399.65000000000003,1,24
13255.0,177,399.51,2,13
18154.0,255,399.19,2,15
17052.0,251,399.09,1,72
17830.0,92,398.7,3,18
15522.0,572,397.99,2,47
13352.0,321,397.97999999999996,1,24
12508.0,271,397.88,2,57
15967.0,205,397.68,2,73
15429.0,380,397.35,2,77
17926.0,306,397.29,2,17
12824.0,232,397.12,1,25
13594.0,359,396.97,1,26
17486.0,191,396.87,1,24
15883.0,223,396.48,2,42
18067.0,189,396.33,1,36
16354.0,150,395.8,2,38
17603.0,74,394.72,1,11
14619.0,152,394.44,1,20
16207.0,140,394.38,1,19
15386.0,446,394.14,1,31
15264.0,265,393.74,1,23
15345.0,81,393.54,1,20
17226.0,406,393.49,1,21
14600.0,125,393.33000000000004,1,25
14670.0,326,392.86,2,107
16010.0,202,392.4,3,62
15837.0,189,391.98,1,24
16917.0,232,391.52,1,9
12982.0,288,390.54,1,28
18024.0,184,389.78,2,21
17379.0,623,389.71999999999997,1,71
14752.0,260,389.64,1,5
13873.0,140,389.6,3,21
13345.0,141,389.5,1,20
16250.0,208,389.44,2,22
15847.0,449,389.27,2,22
12690.0,106,389.01,1,16
15592.0,354,388.58,1,24
13899.0,156,388.52,2,19
13856.0,494,388.5,3,10
17438.0,103,388.45000000000005,1,17
14538.0,155,388.25,2,19
17817.0,67,387.68,3,32
14420.0,334,387.52,1,29
13673.0,114,387.44,2,47
17508.0,289,387.31,1,22
17595.0,228,386.69,2,68
14114.0,101,386.53,2,15
15664.0,157,386.43,1,17
17614.0,235,386.32,1,97
14779.0,84,386.15,3,40
13821.0,153,385.64,2,51
17711.0,246,385.1,2,22
13919.0,474,384.81,2,24
17357.0,152,384.39,2,41
16204.0,218,384.18,1,45
17205.0,884,384.08,1,13
16982.0,182,384.06,1,22
12733.0,137,383.95,1,22
13833.0,117,383.85,1,28
17189.0,226,383.75,2,52
12515.0,131,383.7,1,16
15440.0,197,383.68,3,50
14304.0,139,383.45,1,17
15424.0,554,383.34,2,17
12832.0,195,383.03,2,27
13817.0,211,382.98,2,20
17239.0,150,382.5,1,15
13657.0,209,382.14,2,16
17250.0,167,381.97,2,55
15090.0,208,381.32,1,23
16441.0,173,381.2,2,22
15048.0,192,381.0,4,86
12871.0,200,380.64,2,8
17573.0,308,380.6,3,24
17138.0,126,380.5,1,24
17999.0,219,380.39,2,87
17031.0,235,380.35,2,19
17936.0,257,380.13,1,68
14731.0,256,380.02,3,38
16552.0,219,379.73,2,17
13589.0,114,379.65,2,21
13656.0,490,379.65,2,49
17878.0,401,379.45,1,26
15885.0,111,379.35,3,18
16909.0,436,379.14,1,18
16930.0,339,378.89,3,47
13372.0,159,378.64,1,23
17078.0,788,378.2,2,28
17736.0,238,377.44,3,24
12890.0,256,376.71999999999997,1,78
17489.0,428,376.64,2,28
13936.0,330,376.58,1,26
16858.0,91,375.69000000000005,1,9
14448.0,104,375.35,2,20
14079.0,301,375.1,1,12
16147.0,246,375.0,1,22
14067.0,361,374.7,2,51
17492.0,155,374.57,1,12
12873.0,128,374.0,1,4
13351.0,117,373.94,1,16
16321.0,135,373.65000000000003,5,7
12895.0,210,372.8,2,22
12544.0,136,372.7,1,19
12981.0,242,372.21999999999997,2,12
13300.0,203,371.89,1,20
18155.0,266,371.62,3,19
15472.0,251,371.56,1,76
16776.0,254,371.54,1,61
14950.0,136,371.2,1,19
15975.0,243,371.01,1,24
15063.0,56,370.79999999999995,1,5
15922.0,138,369.5,1,11
16758.0,203,369.34000000000003,1,22
14888.0,184,369.2,1,20
17765.0,143,367.63,3,51
16065.0,228,367.14,1,71
18181.0,133,366.85,1,40
17911.0,223,366.23,1,39
17432.0,207,365.76,2,44
16499.0,127,365.45,2,18
16202.0,191,365.27,1,18
14886.0,160,364.8,1,18
15949.0,284,364.72,2,12
12373.0,197,364.6,1,14
15343.0,84,364.5,1,21
14528.0,278,364.21999999999997,1,18
12538.0,191,363.95,1,21
17330.0,120,363.9,2,5
14171.0,167,363.79,1,57
16509.0,64,363.7,1,13
12915.0,93,363.65,2,19
18056.0,211,363.65,1,19
16485.0,235,363.65,1,41
14932.0,80,363.53,1,17
14427.0,228,363.34000000000003,2,16
14594.0,183,363.33,2,48
16903.0,247,363.2,1,50
16378.0,267,362.95,3,22
16052.0,282,362.06,1,34
15025.0,184,361.96,1,66
13844.0,196,361.62,1,20
16769.0,80,361.54,1,33
16305.0,256,361.21999999999997,1,22
13291.0,233,361.11,1,41
17358.0,190,360.81,2,55
16595.0,335,360.16,1,83
13780.0,318,360.01,2,56
13298.0,96,360.0,1,2
15120.0,296,358.82,1,21
17948.0,144,358.56000000000006,1,1
16823.0,136,358.38,1,34
13228.0,200,358.0,1,2
13976.0,154,357.98,1,10
17025.0,235,357.77,3,8
16971.0,72,357.21,1,40
18040.0,148,357.20000000000005,2,18
13453.0,134,356.97999999999996,2,16
14500.0,117,356.85,3,6
15713.0,150,356.7,2,18
15247.0,160,356.0,1,6
16372.0,158,355.73,2,86
14537.0,120,355.56,1,10
15840.0,396,355.56,2,26
17742.0,89,355.11,2,13
14690.0,167,355.05,2,40
12888.0,76,354.12,2,4
12845.0,204,354.09,4,26
13173.0,277,353.65,2,41
13210.0,316,353.48,1,22
13343.0,135,353.43,1,19
14804.0,121,353.27,1,12
12617.0,210,352.98,1,39
15678.0,184,352.7,1,12
18112.0,255,352.69,2,26
16274.0,153,351.75,1,64
15901.0,379,351.73,3,102
12566.0,265,351.65,1,19
15870.0,333,351.44,1,68
15789.0,438,351.3,1,25
13923.0,185,351.13,1,20
13332.0,179,350.9,1,21
15334.0,273,350.82,3,67
13740.0,425,350.75,1,23
13108.0,298,350.06,1,10
12532.0,153,349.83000000000004,1,16
13670.0,282,349.7,1,25
13887.0,147,349.55,1,19
18250.0,199,349.27,1,21
15405.0,193,349.1,1,8
13927.0,214,348.99,1,21
17252.0,192,348.91,2,86
13790.0,748,348.8,1,45
12527.0,234,348.71000000000004,3,18
16159.0,236,348.2,1,14
13052.0,222,348.15000000000003,1,18
14379.0,292,348.1,2,39
13497.0,163,348.05,2,19
17668.0,93,347.75,2,14
18127.0,187,347.08,3,41
13062.0,343,346.98,1,11
13649.0,139,346.6,2,23
16423.0,230,346.12,1,18
13091.0,466,345.82,1,21
15781.0,180,345.46,3,20
17123.0,246,345.29999999999995,1,9
13774.0,192,345.0,1,22
14633.0,96,344.90000000000003,1,20
16978.0,166,344.33,1,39
17569.0,159,344.14,1,29
13068.0,200,344.0,2,1
15047.0,222,343.62,1,22
15520.0,314,343.5,1,18
18081.0,195,343.45,3,14
12715.0,192,343.36,1,20
12875.0,2019,343.2300000000001,2,1
17795.0,305,342.83,2,43
16851.0,271,342.45,3,17
17835.0,344,342.24,3,45
16826.0,158,341.7,1,22
13347.0,205,341.36,1,8
14491.0,139,340.93,2,17
15115.0,157,340.11,1,21
13737.0,125,339.59999999999997,1,29
17045.0,106,339.44,3,20
16545.0,78,339.3,1,3
17697.0,93,338.95,1,19
16183.0,113,338.71000000000004,1,15
13569.0,156,338.62,2,73
15652.0,208,337.74,1,21
15942.0,232,337.44,1,14
13930.0,274,337.34,2,15
15900.0,216,337.28,1,44
17973.0,176,337.04,1,15
16105.0,330,336.96,1,13
15619.0,136,336.40000000000003,1,3
17384.0,88,336.4,2,12
18078.0,145,336.13,2,27
18276.0,186,335.86,1,14
14196.0,142,335.52,1,6
16063.0,262,335.32,1,23
17917.0,184,335.03,3,77
12489.0,105,334.93,1,15
14988.0,141,334.54,1,40
15466.0,246,334.53,1,56
17221.0,287,334.48,2,59
12350.0,197,334.4,1,17
15918.0,153,334.23,2,33
14264.0,70,333.97,2,15
13216.0,297,333.74,1,5
13727.0,162,333.48,2,19
16625.0,164,333.08,1,23
14902.0,218,332.66,1,20
13904.0,332,332.64,2,24
16850.0,249,332.41,1,19
16803.0,245,332.3,1,24
16177.0,95,331.95,1,15
16030.0,283,331.24,1,28
15210.0,228,331.18,1,20
16478.0,224,331.0,3,15
12891.0,950,331.0,3,2
17862.0,100,330.9,1,11
12519.0,175,330.84,1,17
13706.0,189,330.79,1,20
14517.0,91,330.45,2,17
15130.0,197,330.11,1,22
15714.0,186,330.03000000000003,2,34
16593.0,116,330.03,3,24
12953.0,84,329.85,1,17
17866.0,174,329.65,1,9
17615.0,140,329.6,3,13
13239.0,327,329.56,1,21
17914.0,457,329.36,1,72
17154.0,490,329.34,1,23
15153.0,198,329.25,1,22
15880.0,202,329.03000000000003,1,95
14012.0,160,328.8,1,11
17222.0,122,328.65,1,27
16343.0,175,328.58,2,29
16855.0,164,328.4,2,19
15213.0,272,328.35,2,22
14747.0,84,328.2,1,18
14206.0,276,328.15999999999997,1,20
16318.0,199,328.15,1,19
15314.0,313,327.97,1,24
14024.0,150,327.7,2,16
15579.0,117,327.6,2,45
16366.0,256,327.3,1,18
14870.0,119,327.25,1,13
16322.0,231,326.75,2,28
14987.0,128,326.4,2,2
17715.0,384,326.4,1,1
16071.0,180,326.24,1,21
15363.0,144,326.0,1,16
12844.0,125,325.96000000000004,2,47
16830.0,264,325.91,1,23
14850.0,293,325.75,1,21
15944.0,50,325.1,1,6
12790.0,166,324.92,1,21
13801.0,168,324.8,1,23
15597.0,279,324.57,1,22
16685.0,396,324.24,2,60
18261.0,146,324.24,2,19
15675.0,527,323.69,3,20
15921.0,162,323.03000000000003,1,24
16739.0,172,323.0,1,13
13955.0,154,322.96,2,33
16627.0,162,322.8,1,20
16342.0,157,322.41,4,10
14424.0,48,322.08,1,1
15224.0,152,322.08,2,13
14484.0,210,321.92,1,14
17976.0,93,321.79,1,56
14823.0,88,321.43,3,56
15236.0,269,321.05,1,15
16096.0,155,320.62,1,12
14622.0,146,320.58000000000004,1,21
13986.0,430,320.46,1,12
15107.0,169,319.5,6,12
16967.0,333,319.02,1,21
17157.0,172,319.0,2,11
17229.0,185,318.76,2,39
17248.0,213,318.65,1,68
14703.0,183,318.17,1,22
17839.0,257,318.15,1,50
12648.0,160,318.05,1,21
18066.0,108,318.0,1,10
17172.0,480,317.76,1,15
15101.0,241,317.53,2,8
17267.0,158,317.2,2,37
15257.0,46,317.15,1,7
15385.0,161,316.88,1,12
15243.0,185,316.68,1,22
16761.0,341,316.62,1,13
15204.0,258,316.58,1,9
17458.0,170,316.5,1,52
13494.0,162,316.26000000000005,1,18
15872.0,187,316.25,2,101
14479.0,117,316.25,2,18
16473.0,196,316.11,3,18
18117.0,605,315.65,1,68
12614.0,76,315.6,1,20
15766.0,170,315.06,1,11
16091.0,154,315.06,2,16
17237.0,105,314.69,2,18
16193.0,219,314.45,1,19
12650.0,254,314.44,1,20
16227.0,90,314.22,1,6
15970.0,116,314.1,1,11
13484.0,44,313.8,1,8
16582.0,164,313.62,1,6
14729.0,197,313.49,1,69
13845.0,182,312.98,1,9
15318.0,642,312.62,1,33
14555.0,122,312.54,2,18
12834.0,110,312.38,1,18
13642.0,151,312.28,1,57
17362.0,191,312.23,2,30
12785.0,131,311.95,1,14
16450.0,200,311.92,1,11
14142.0,313,311.81,1,22
15326.0,386,311.71,1,29
14951.0,311,311.69,1,20
14327.0,139,311.65,1,12
12852.0,149,311.55,1,17
13990.0,190,311.3,1,16
17854.0,84,311.26,2,15
16781.0,113,311.25,1,17
13897.0,200,311.16,1,17
15185.0,666,310.62,1,21
15308.0,175,310.47,1,19
14311.0,146,310.26,1,20
17912.0,184,310.06,5,35
14924.0,64,310.05,1,10
15661.0,236,309.8,2,4
15699.0,113,309.65,1,18
16810.0,114,309.54,1,15
14339.0,168,309.52,1,14
14847.0,120,309.4,1,13
17604.0,169,309.36,2,57
12884.0,43,309.05,1,7
13787.0,337,309.04,2,24
15010.0,184,308.94,1,20
16956.0,114,308.74,1,16
13699.0,66,308.58000000000004,1,14
17510.0,214,308.48,1,20
13369.0,149,308.28000000000003,1,14
13466.0,259,307.9,1,17
15973.0,106,307.82000000000005,1,4
16123.0,170,307.78,1,16
13529.0,74,307.76,2,15
13395.0,336,307.72,1,21
13060.0,123,307.53,1,15
14716.0,495,307.51,2,46
14915.0,112,307.48,2,12
17120.0,120,307.46,1,18
13932.0,72,307.4,1,16
13142.0,258,307.09,1,23
17334.0,315,307.02,2,11
15087.0,470,306.94,1,15
13762.0,272,306.72,1,7
16668.0,318,306.71999999999997,6,9
13718.0,173,306.55,2,9
18059.0,258,306.46,3,17
15659.0,111,306.45,1,11
17176.0,170,306.13,1,15
13863.0,224,305.78,1,20
15219.0,45,305.75,1,9
16796.0,186,305.62,1,18
16181.0,152,305.54,1,11
18220.0,288,305.28000000000003,1,2
13045.0,221,305.28000000000003,1,18
12623.0,191,305.1,1,18
17941.0,252,304.56,1,2
15163.0,186,304.47,2,29
18185.0,183,304.25,1,17
16217.0,91,304.25,2,13
17070.0,131,304.24,1,62
16674.0,181,304.24,2,89
17732.0,93,303.97,1,18
16400.0,172,303.93,1,28
13083.0,187,303.75,2,15
17433.0,185,303.15999999999997,1,53
16425.0,199,302.7,1,21
14248.0,102,302.58,1,8
16386.0,205,302.57,2,76
18165.0,254,302.46000000000004,1,10
16292.0,191,302.25,1,17
17506.0,139,302.2,1,14
15054.0,198,302.1,2,105
17094.0,152,302.0,1,14
16297.0,206,301.9,1,20
16715.0,642,301.71999999999997,1,19
15667.0,240,301.32,1,13
15148.0,187,301.29,1,20
15623.0,125,301.03,1,19
13479.0,134,300.95,2,14
17978.0,499,300.91999999999996,1,12
16430.0,103,300.85,1,6
16479.0,102,300.83,2,35
14762.0,341,300.52,1,21
13304.0,238,300.42,1,21
15254.0,275,300.36,1,18
17793.0,226,300.34,1,49
13745.0,496,300.04,1,25
18053.0,302,300.02,1,20
18215.0,118,299.34000000000003,1,13
13667.0,149,299.05,1,82
15609.0,148,298.48,1,16
17824.0,408,298.4,1,13
16104.0,122,298.21,1,28
17678.0,207,298.11,1,16
12881.0,21,298.0,1,7
15857.0,308,297.0,1,14
17531.0,136,296.7,1,14
13441.0,204,296.64,1,13
17266.0,153,296.58,3,60
13751.0,152,296.25,1,9
13504.0,178,295.93,1,22
16998.0,76,295.0,4,1
14954.0,117,294.85,1,75
15060.0,257,294.25,4,81
17124.0,129,294.24,1,31
15732.0,215,294.12,2,13
16402.0,146,293.45,2,55
17163.0,66,293.1,2,3
12829.0,376,293.0,2,9
16721.0,172,292.47,1,37
14985.0,256,292.01,2,78
13502.0,264,292.0,3,17
13449.0,222,291.88,1,19
17255.0,227,291.48,2,69
14656.0,120,291.05,2,73
14947.0,179,290.82,2,14
16648.0,281,290.65999999999997,1,19
15279.0,189,290.51,1,19
17691.0,134,290.40000000000003,2,18
16526.0,106,290.36,1,15
17551.0,142,290.34,1,39
13573.0,302,290.25,2,24
14784.0,237,289.99,2,15
17464.0,220,289.96000000000004,1,9
16897.0,73,289.78,2,37
17201.0,231,289.78,1,38
14162.0,142,289.36,2,25
16125.0,124,289.35,1,13
14549.0,136,289.24,1,56
15545.0,162,288.96999999999997,2,78
17081.0,77,288.91,2,55
17501.0,160,288.6,2,18
16808.0,196,288.42,2,21
15396.0,122,288.18,1,14
17977.0,342,288.14,1,19
17080.0,166,287.62,2,8
17760.0,239,287.59,2,25
16432.0,276,287.4,1,8
13760.0,197,286.79,2,50
16555.0,175,285.89,2,15
14660.0,228,285.74,2,24
14953.0,224,285.67,1,54
17636.0,182,285.56,1,20
13708.0,301,285.33,1,49
16429.0,9,284.55,1,2
18190.0,140,284.46000000000004,2,14
13121.0,252,283.73,1,50
13439.0,242,283.71,1,54
12703.0,164,283.55,1,21
17783.0,354,283.47,2,67
13259.0,126,283.18,1,77
18270.0,101,283.15,2,11
17694.0,184,283.12,1,15
14350.0,183,282.93,1,18
13754.0,214,282.59999999999997,2,11
13177.0,91,282.45,1,17
16557.0,111,281.85,2,11
16848.0,182,281.42,1,14
14242.0,123,280.55,2,13
16149.0,308,280.52,2,18
17247.0,105,280.09000000000003,1,53
14975.0,380,279.94,1,11
15556.0,236,279.77,1,31
14480.0,143,279.05,1,13
14764.0,190,278.3,1,6
14908.0,132,277.8,1,9
13803.0,121,277.07,1,17
15355.0,45,277.05,2,9
13606.0,276,276.75,3,40
13272.0,96,276.56,2,15
13544.0,112,276.06,2,76
12750.0,137,275.88,1,15
14512.0,122,275.28,2,19
16313.0,165,274.15000000000003,2,16
16883.0,103,272.48,2,33
17498.0,394,272.22,1,17
14819.0,109,272.07,2,13
13917.0,228,272.04,2,16
14816.0,5,271.85,1,4
13058.0,52,271.40000000000003,3,5
17767.0,128,271.2,1,21
17254.0,251,271.19,2,100
17496.0,79,271.05,1,10
18108.0,84,271.0,1,17
17011.0,186,270.9,1,15
15774.0,87,270.8,1,25
14520.0,146,270.6,2,3
13242.0,130,270.40000000000003,3,12
12558.0,196,269.96,1,11
17251.0,108,269.83,1,37
13533.0,202,269.09,3,61
14727.0,62,268.58,1,10
14508.0,129,268.05,2,52
15408.0,106,267.18,1,34
17550.0,86,267.16,3,42
15320.0,326,267.13,1,36
15517.0,293,267.03,1,27
16451.0,120,266.97,1,14
17786.0,195,266.85,2,57
14863.0,132,266.76,1,11
13837.0,182,266.59000000000003,2,17
15119.0,88,266.4,1,14
12962.0,129,266.39,2,15
14068.0,73,265.85,1,22
17430.0,190,265.76,2,14
14423.0,120,265.2,1,3
17968.0,151,265.1,1,74
13973.0,109,264.7,1,11
15912.0,185,264.62,2,19
17403.0,111,263.92,1,32
17708.0,90,263.33,2,28
12492.0,192,263.21000000000004,2,19
17194.0,119,262.62,2,26
16413.0,148,262.2,1,30
16936.0,171,261.9,1,56
13189.0,842,260.68,2,29
14053.0,215,260.25,2,2
15143.0,150,259.45,1,14
13127.0,127,259.17,1,15
14452.0,116,259.05,2,55
15577.0,89,258.88,3,39
13277.0,176,258.4,4,5
15894.0,164,258.25,2,35
13227.0,99,257.7,1,9
15014.0,149,257.67,2,29
13626.0,209,257.23,1,19
16048.0,144,256.44,2,8
12430.0,117,256.4,1,11
13806.0,56,256.38,1,10
16727.0,167,256.32,1,41
17896.0,288,256.32,1,2
17385.0,197,256.11,1,42
16447.0,221,255.91,1,34
14761.0,118,255.9,2,11
15277.0,205,255.89999999999998,1,12
14881.0,316,255.4,1,17
16226.0,192,255.12,3,6
