Date,StockCode,Quantity,Revenue,Transactions
2011-01-25,82482,18,60.36,4
2011-01-26,82482,1,2.55,1
2011-01-27,82482,24,61.199999999999996,3
2011-01-28,82482,24,61.199999999999996,3
2011-01-30,82482,12,30.599999999999998,2
2011-01-31,82482,9,25.36,3
2011-02-01,82482,72,151.20000000000002,1
2011-02-02,82482,20,55.81999999999999,4
2011-02-03,82482,30,93.36999999999999,5
2011-02-04,82482,40,95.44000000000001,3
2011-02-06,82482,8,20.4,2
2011-02-07,82482,13,35.559999999999995,3
2011-02-08,82482,12,37.83,5
2011-02-09,82482,41,97.99000000000001,5
2011-02-10,82482,14,35.699999999999996,2
2011-02-11,82482,8,20.4,2
2011-02-13,82482,5,12.75,3
2011-02-14,82482,80,176.42000000000002,3
2011-02-15,82482,23,61.059999999999995,6
2011-02-16,82482,16,40.8,2
2011-02-17,82482,9,25.36,4
2011-02-21,82482,13,35.559999999999995,3
2011-02-22,82482,12,30.599999999999998,2
2011-02-23,82482,9,30.18,4
2011-02-24,82482,6,15.299999999999999,1
2011-02-25,82482,13,35.559999999999995,3
2011-02-27,82482,16,40.8,4
2011-02-28,82482,9,25.36,3
2011-03-01,82482,13,40.379999999999995,5
2011-03-02,82482,6,15.299999999999999,1
2011-03-03,82482,6,24.939999999999998,3
2011-03-04,82482,41,93.17000000000002,3
2011-03-06,82482,11,28.049999999999997,4
2011-03-07,82482,33,115.47999999999999,8
2011-03-08,82482,34,122.85000000000001,4
2011-03-09,82482,9,22.95,2
2011-03-10,82482,17,45.76,5
2011-03-11,82482,1,2.55,1
2011-03-13,82482,7,17.849999999999998,2
2011-03-14,82482,26,66.3,4
2011-03-15,82482,10,49.6,4
2011-03-16,82482,19,48.449999999999996,3
2011-03-17,82482,23,63.47,5
2011-03-18,82482,147,317.28000000000003,4
2011-03-20,82482,24,61.199999999999996,4
2011-03-21,82482,5,12.75,2
2011-03-22,82482,57,133.97,7
2011-03-23,82482,12,35.42,3
2011-03-24,82482,42,90.9,2
2011-03-25,82482,21,53.55,3
2011-03-27,82482,38,96.89999999999999,5
2011-03-28,82482,14,47.75,3
2011-03-29,82482,6,15.299999999999999,1
2011-03-30,82482,3,7.6499999999999995,1
2011-03-31,82482,119,285.64,9
2011-04-01,82482,14,40.519999999999996,3
2011-04-03,82482,42,90.9,2
2011-04-04,82482,28,71.39999999999999,5
2011-04-05,82482,9,22.95,3
2011-04-06,82482,6,15.299999999999999,2
2011-04-07,82482,14,35.699999999999996,3
2011-04-08,82482,24,61.199999999999996,4
2011-04-10,82482,32,81.6,6
2011-04-11,82482,48,106.2,3
2011-04-12,82482,42,90.9,2
2011-04-13,82482,8,20.4,2
2011-04-14,82482,18,45.9,3
2011-04-15,82482,65,161.6,7
2011-04-17,82482,40,102.0,4
2011-04-18,82482,29,81.17999999999999,6
2011-04-19,82482,3,10.059999999999999,2
2011-04-20,82482,10,25.5,2
2011-04-21,82482,22,65.74,5
2011-04-26,82482,9,30.18,3
2011-04-27,82482,10,25.5,2
2011-04-28,82482,12,30.599999999999998,2
2011-05-01,82482,24,61.199999999999996,3
2011-05-03,82482,7,20.259999999999998,2
2011-05-04,82482,24,61.199999999999996,5
2011-05-05,82482,54,131.14000000000001,8
2011-05-06,82482,26,66.3,4
2011-05-08,82482,23,58.65,7
2011-05-09,82482,48,124.80999999999999,8
2011-05-10,82482,133,372.15000000000003,16
2011-05-11,82482,43,93.45,3
2011-05-12,82482,18,45.9,2
2011-05-13,82482,24,61.199999999999996,2
2011-05-15,82482,1,2.55,1
2011-05-16,82482,13,35.559999999999995,3
2011-05-17,82482,162,332.02000000000004,5
2011-05-18,82482,18,50.72,4
2011-05-19,82482,35,96.47999999999999,8
2011-05-20,82482,21,53.55,3
2011-05-22,82482,42,107.1,7
2011-05-23,82482,41,109.36999999999999,10
2011-05-24,82482,94,209.71,5
2011-05-25,82482,27,68.85,5
2011-05-26,82482,8,20.4,2
2011-05-27,82482,38,85.52000000000001,3
2011-05-29,82482,6,15.299999999999999,1
2011-05-31,82482,15,38.25,4
2011-06-01,82482,12,43.56,3
2011-06-02,82482,90,202.66,5
2011-06-03,82482,60,136.8,3
2011-06-05,82482,34,86.69999999999999,8
2011-06-06,82482,23,71.61,5
2011-06-07,82482,34,86.69999999999999,6
2011-06-08,82482,70,217.06,11
2011-06-09,82482,14,42.18,3
2011-06-10,82482,9,25.36,3
2011-06-12,82482,13,33.15,4
2011-06-13,82482,1,2.55,1
2011-06-15,82482,10,36.8,4
2011-06-16,82482,55,124.05,5
2011-06-17,82482,16,40.8,4
2011-06-19,82482,17,43.349999999999994,3
2011-06-20,82482,5,19.98,4
2011-06-21,82482,15,61.599999999999994,4
2011-06-22,82482,6,15.299999999999999,1
2011-06-23,82482,21,53.55,5
2011-06-24,82482,19,51.69,4
2011-06-26,82482,4,10.2,2
2011-06-27,82482,84,189.03,4
2011-06-28,82482,26,71.11999999999999,3
2011-06-29,82482,15,38.25,4
2011-06-30,82482,31,79.05,5
2011-07-01,82482,21,58.37,5
2011-07-03,82482,1,2.55,1
2011-07-04,82482,13,35.56,3
2011-07-05,82482,7,21.09,2
2011-07-06,82482,27,72.08999999999999,5
2011-07-07,82482,6,21.78,3
2011-07-08,82482,9,45.47,2
2011-07-10,82482,5,12.75,2
2011-07-11,82482,78,182.7,5
2011-07-12,82482,9,25.36,3
2011-07-13,82482,30,76.5,7
2011-07-14,82482,8,20.4,2
2011-07-15,82482,15,38.25,3
2011-07-17,82482,3,7.6499999999999995,1
2011-07-18,82482,91,202.89000000000001,6
2011-07-19,82482,66,144.0,3
2011-07-20,82482,13,36.39,3
2011-07-21,82482,34,96.33999999999999,4
2011-07-22,82482,26,72.78,4
2011-07-24,82482,140,308.40000000000003,6
2011-07-25,82482,14,42.18,3
2011-07-26,82482,7,17.849999999999998,2
2011-07-27,82482,9,22.95,1
2011-07-28,82482,248,496.31999999999994,5
2011-07-29,82482,21,53.55,4
2011-07-31,82482,7,17.849999999999998,2
2011-08-01,82482,28,71.39999999999999,5
2011-08-02,82482,55,124.05000000000001,4
2011-08-03,82482,23,58.65,4
2011-08-04,82482,46,117.3,9
2011-08-05,82482,76,163.56,4
2011-08-07,82482,6,15.299999999999999,1
2011-08-08,82482,18,45.9,3
2011-08-09,82482,8,20.4,2
2011-08-10,82482,48,106.2,3
2011-08-11,82482,57,254.63,4
2011-08-12,82482,20,83.4,3
2011-08-14,82482,36,75.60000000000001,1
2011-08-15,82482,6,15.299999999999999,1
2011-08-16,82482,24,61.199999999999996,3
2011-08-17,82482,23,70.7,3
2011-08-18,82482,6,15.299999999999999,1
2011-08-19,82482,12,30.599999999999998,1
2011-08-21,82482,15,38.25,3
2011-08-22,82482,32,81.6,4
2011-08-23,82482,36,91.8,6
2011-08-24,82482,145,315.46000000000004,5
2011-08-25,82482,41,131.06,5
2011-08-28,82482,20,51.0,5
2011-08-30,82482,37,123.50999999999999,6
2011-08-31,82482,7,29.9,2
2011-09-01,82482,2,5.9,2
2011-09-02,82482,338,665.8299999999999,5
2011-09-04,82482,6,17.700000000000003,1
2011-09-05,82482,21,61.95000000000001,4
2011-09-07,82482,11,38.480000000000004,3
2011-09-08,82482,6,17.700000000000003,1
2011-09-09,82482,36,91.8,1
2011-09-11,82482,36,103.80000000000001,6
2011-09-12,82482,18,53.10000000000001,3
2011-09-13,82482,53,143.96,4
2011-09-14,82482,14,41.300000000000004,4
2011-09-15,82482,12,35.400000000000006,2
2011-09-16,82482,37,111.16000000000003,5
2011-09-18,82482,54,144.9,3
2011-09-19,82482,20,59.00000000000001,3
2011-09-20,82482,24,78.84,4
2011-09-22,82482,29,88.39000000000001,5
2011-09-23,82482,103,249.91000000000003,6
2011-09-25,82482,32,94.40000000000002,5
2011-09-26,82482,12,41.080000000000005,4
2011-09-27,82482,18,61.14000000000001,3
2011-09-28,82482,56,165.20000000000002,10
2011-09-29,82482,21,61.95000000000001,4
2011-09-30,82482,11,36.470000000000006,3
2011-10-02,82482,25,73.75000000000001,8
2011-10-03,82482,5,26.11,2
2011-10-04,82482,54,148.92000000000002,3
2011-10-05,82482,12,35.400000000000006,2
2011-10-06,82482,72,151.20000000000002,1
2011-10-07,82482,11,32.45,3
2011-10-10,82482,25,82.62,5
2011-10-11,82482,13,41.190000000000005,3
2011-10-12,82482,7,23.490000000000002,2
2011-10-13,82482,4,16.65,3
2011-10-14,82482,79,204.25,3
2011-10-16,82482,2,5.9,1
2011-10-17,82482,38,128.66000000000003,7
2011-10-19,82482,50,152.02,5
2011-10-20,82482,27,79.65,2
2011-10-21,82482,162,317.22,3
2011-10-23,82482,15,44.25000000000001,5
2011-10-24,82482,2,8.74,2
2011-10-25,82482,15,44.25000000000001,2
2011-10-26,82482,16,47.2,2
2011-10-27,82482,43,126.85000000000002,8
2011-10-28,82482,19,56.05000000000001,3
2011-10-30,82482,33,97.35000000000001,9
2011-10-31,82482,64,180.08,8
2011-11-01,82482,15,44.25000000000001,3
2011-11-02,82482,70,203.46,8
2011-11-03,82482,92,242.6,5
2011-11-04,82482,233,452.51,4
2011-11-06,82482,38,112.10000000000002,10
2011-11-07,82482,8,29.630000000000003,3
2011-11-08,82482,28,98.68,4
2011-11-09,82482,12,35.400000000000006,1
2011-11-10,82482,54,144.9,4
2011-11-11,82482,36,91.8,1
2011-11-13,82482,46,137.71,11
2011-11-14,82482,118,278.18,5
2011-11-15,82482,2,11.58,1
2011-11-16,82482,8,33.65,3
2011-11-17,82482,18,53.10000000000001,3
2011-11-18,82482,14,41.300000000000004,3
2011-11-20,82482,21,69.99000000000001,5
2011-11-21,82482,21,61.95,2
2011-11-22,82482,10,32.34,4
2011-11-23,82482,40,141.77,7
2011-11-24,82482,35,106.09,6
2011-11-25,82482,13,50.41,3
2011-11-27,82482,17,50.150000000000006,4
2011-11-28,82482,73,186.54999999999998,3
2011-11-29,82482,23,93.63000000000001,6
2011-11-30,82482,50,154.03,6
2011-12-01,82482,49,144.55,6
2011-12-02,82482,6,17.700000000000003,1
2011-12-04,82482,15,44.25000000000001,3
2011-12-05,82482,15,71.69,6
2011-12-06,82482,8,26.440000000000005,3
2011-12-07,82482,42,131.94000000000003,6
2011-12-08,82482,10,35.53,3
2011-12-09,82482,4,19.84,1
2010-12-01,82483,11,55.45,5
2010-12-02,82483,52,265.40000000000003,13
2010-12-03,82483,2,11.9,1
2010-12-05,82483,19,97.05000000000001,3
2010-12-06,82483,17,91.92,2
2010-12-07,82483,22,114.9,3
2010-12-08,82483,46,241.70000000000002,7
2010-12-09,82483,25,132.75,4
2010-12-10,82483,2,11.9,1
2010-12-12,82483,16,95.2,4
2010-12-13,82483,22,114.9,3
2010-12-14,82483,11,72.22,5
2010-12-15,82483,2,11.9,1
2010-12-16,82483,11,65.45,4
2010-12-17,82483,13,84.12,4
2010-12-19,82483,10,59.5,1
2010-12-20,82483,18,91.10000000000001,2
2010-12-22,82483,17,101.15,4
2010-12-23,82483,22,108.9,1
2011-01-04,82483,4,23.8,1
2011-01-05,82483,6,35.7,2
2011-01-06,82483,3,17.85,2
2011-01-07,82483,8,47.6,2
2011-01-09,82483,8,47.6,4
2011-01-10,82483,6,35.7,2
2011-01-11,82483,6,35.7,2
2011-01-14,82483,6,35.7,2
2011-01-16,82483,6,35.7,2
2011-01-17,82483,6,35.7,1
2011-01-19,82483,2,11.9,1
2011-01-20,82483,3,17.85,2
2011-01-23,82483,18,107.1,4
2011-01-24,82483,18,104.12,3
2011-01-25,82483,6,35.7,2
2011-01-26,82483,2,11.9,1
2011-01-27,82483,4,23.8,1
2011-01-28,82483,16,79.2,1
2011-02-01,82483,6,35.7,2
2011-02-02,82483,36,182.2,4
2011-02-03,82483,6,43.21,3
2011-02-06,82483,16,95.2,1
2011-02-11,82483,16,95.2,1
2011-02-14,82483,17,102.15,2
2011-02-15,82483,2,13.9,1
2011-02-16,82483,8,55.6,2
2011-02-17,82483,2,13.9,1
2011-02-20,82483,1,6.95,1
2011-02-21,82483,2,13.9,1
2011-02-22,82483,24,150.8,3
2011-02-23,82483,18,109.10000000000001,2
2011-02-25,82483,2,13.9,1
2011-02-27,82483,8,55.6,4
2011-03-01,82483,6,41.7,3
2011-03-02,82483,14,97.3,2
2011-03-03,82483,5,34.75,2
2011-03-06,82483,4,27.8,2
2011-03-07,82483,2,13.9,1
2011-03-08,82483,8,55.6,2
2011-03-09,82483,4,27.8,2
2011-03-10,82483,4,27.8,2
2011-03-11,82483,2,13.9,1
2011-03-13,82483,19,116.05,3
2011-03-14,82483,84,503.8,3
2011-03-15,82483,1,12.46,1
2011-03-16,82483,19,116.05000000000001,2
2011-03-17,82483,2,13.9,1
2011-03-18,82483,2,13.9,1
2011-03-20,82483,2,13.9,1
2011-03-22,82483,2,13.9,1
2011-03-24,82483,2,13.9,1
2011-03-25,82483,3,20.85,2
2011-03-27,82483,8,55.6,2
2011-03-28,82483,3,28.03,2
2011-03-29,82483,3,20.85,2
2011-03-31,82483,2,13.9,1
2011-04-01,82483,23,143.85000000000002,3
2011-04-03,82483,2,13.9,1
2011-04-04,82483,25,156.75,7
2011-04-05,82483,1,6.95,1
2011-04-06,82483,4,27.8,2
2011-04-07,82483,2,13.9,1
2011-04-08,82483,2,13.9,1
2011-04-10,82483,2,13.9,1
2011-04-11,82483,1,6.95,1
2011-04-12,82483,1,6.95,1
2011-04-14,82483,4,27.8,2
2011-04-15,82483,2,13.9,1
2011-04-20,82483,12,83.4,2
2011-04-21,82483,6,41.7,2
2011-04-26,82483,17,107.66,2
2011-04-27,82483,3,20.85,2
2011-04-28,82483,1,6.95,1
2011-06-06,82483,4,27.8,2
2011-06-07,82483,23,151.03,3
2011-06-08,82483,16,95.2,1
2011-06-09,82483,6,41.7,3
2011-06-10,82483,32,190.4,2
2011-06-12,82483,12,83.4,4
2011-06-14,82483,124,741.8,3
2011-06-15,82483,6,41.7,3
2011-06-16,82483,4,27.8,2
2011-06-17,82483,2,13.9,1
2011-06-20,82483,4,27.8,2
2011-06-21,82483,16,95.2,1
2011-06-22,82483,6,41.7,2
2011-06-24,82483,4,27.8,1
2011-06-26,82483,2,13.9,1
2011-06-27,82483,4,27.56,1
2011-06-29,82483,3,28.03,2
2011-06-30,82483,6,41.7,2
2011-07-03,82483,2,13.9,1
2011-07-04,82483,2,13.9,1
2011-07-06,82483,7,48.650000000000006,2
2011-07-10,82483,6,41.7,2
2011-07-11,82483,17,102.15,2
2011-07-12,82483,3,26.36,2
2011-07-13,82483,1,6.95,1
2011-07-14,82483,2,13.9,1
2011-07-15,82483,2,13.9,1
2011-07-17,82483,7,48.650000000000006,3
2011-07-18,82483,7,55.83,3
2011-07-19,82483,2,13.9,1
2011-07-20,82483,12,83.4,3
2011-07-21,82483,4,27.8,2
2011-07-24,82483,7,48.650000000000006,3
2011-07-25,82483,2,13.9,1
2011-07-26,82483,16,111.2,3
2011-07-28,82483,20,123.0,2
2011-07-29,82483,3,20.85,1
2011-07-31,82483,3,20.85,2
2011-08-01,82483,12,83.4,4
2011-08-02,82483,22,139.96,3
2011-08-03,82483,7,50.18,2
2011-08-04,82483,9,64.08,3
2011-08-05,82483,2,14.92,1
2011-08-07,82483,2,13.9,1
2011-08-08,82483,3,21.36,2
2011-08-09,82483,4,27.8,2
2011-08-10,82483,16,95.2,1
2011-08-11,82483,5,40.260000000000005,3
2011-08-12,82483,6,41.7,3
2011-08-14,82483,6,41.7,2
2011-08-16,82483,4,27.8,2
2011-08-17,82483,32,190.4,2
2011-08-19,82483,14,97.3,2
2011-08-21,82483,11,76.45,5
2011-08-22,82483,4,27.8,2
2011-08-23,82483,4,27.8,2
2011-08-24,82483,22,136.9,3
2011-08-28,82483,6,41.7,3
2011-08-30,82483,21,145.95,6
2011-08-31,82483,8,55.6,2
2011-09-01,82483,18,109.10000000000001,2
2011-09-02,82483,35,234.43,10
2011-09-05,82483,1,6.95,1
2011-09-06,82483,16,95.2,1
2011-09-07,82483,2,13.9,1
2011-09-09,82483,2,13.9,1
2011-09-11,82483,8,55.6,4
2011-09-12,82483,4,27.8,1
2011-09-13,82483,13,97.53,5
2011-09-14,82483,2,13.9,1
2011-09-15,82483,4,27.8,2
2011-09-16,82483,6,41.7,2
2011-09-18,82483,14,97.30000000000001,2
2011-09-19,82483,2,13.9,1
2011-09-20,82483,34,204.3,3
2011-09-21,82483,2,21.080000000000002,2
2011-09-22,82483,14,97.3,4
2011-09-23,82483,3,20.85,2
2011-09-25,82483,16,111.2,3
2011-09-26,82483,1,14.13,1
2011-09-27,82483,3,20.85,2
2011-09-28,82483,10,69.5,2
2011-09-29,82483,2,13.9,2
2011-10-02,82483,10,69.5,4
2011-10-03,82483,4,27.8,1
2011-10-04,82483,2,13.9,1
2011-10-05,82483,1,6.95,1
2011-10-06,82483,1,6.95,1
2011-10-07,82483,2,13.9,1
2011-10-10,82483,5,41.93,3
2011-10-13,82483,2,13.9,1
2011-10-14,82483,69,431.55,9
2011-10-16,82483,2,13.9,1
2011-10-17,82483,12,97.76,5
2011-10-19,82483,1,6.95,1
2011-10-20,82483,20,123.0,2
2011-10-21,82483,2,13.9,1
2011-10-23,82483,9,62.55,4
2011-10-24,82483,1,6.95,1
2011-10-25,82483,4,27.8,2
2011-10-26,82483,5,40.260000000000005,3
2011-10-27,82483,4,27.8,1
2011-10-28,82483,12,83.4,2
2011-10-30,82483,15,104.25,8
2011-10-31,82483,8,55.6,3
2011-11-01,82483,37,225.15,5
2011-11-02,82483,10,69.5,2
2011-11-03,82483,38,232.10000000000002,4
2011-11-06,82483,10,69.5,6
2011-11-08,82483,4,27.8,2
2011-11-09,82483,6,41.7,2
2011-11-10,82483,22,144.08,5
2011-11-11,82483,20,123.0,2
2011-11-13,82483,8,55.6,4
2011-11-14,82483,19,116.05000000000001,3
2011-11-15,82483,2,13.9,1
2011-11-16,82483,2,13.9,1
2011-11-17,82483,10,69.5,5
2011-11-18,82483,2,13.9,1
2011-11-20,82483,10,69.5,6
2011-11-21,82483,8,55.6,2
2011-11-22,82483,22,152.9,5
2011-11-23,82483,48,323.14,5
2011-11-24,82483,2,13.9,1
2011-11-25,82483,4,27.8,2
2011-11-27,82483,8,55.6,4
2011-11-28,82483,4,34.980000000000004,3
2011-11-29,82483,5,34.75,3
2011-11-30,82483,12,83.4,3
2011-12-01,82483,43,282.85,6
2011-12-02,82483,25,164.93,5
2011-12-04,82483,17,118.15,4
2011-12-05,82483,21,144.31,5
2011-12-06,82483,2,13.9,1
2011-12-07,82483,2,13.9,1
2011-12-08,82483,2,13.9,1
2010-12-01,82484,4,25.8,2
2010-12-02,82484,3,19.35,1
2010-12-03,82484,2,27.14,2
2010-12-05,82484,49,283.65,4
2010-12-06,82484,33,212.60999999999999,6
2010-12-07,82484,1083,5200.23,6
2010-12-08,82484,22,145.34,5
2010-12-09,82484,19,118.86999999999999,5
2010-12-12,82484,6,38.7,3
2010-12-13,82484,30,171.89999999999998,3
2010-12-14,82484,4,32.92,2
2010-12-15,82484,26,146.1,3
2010-12-16,82484,18,116.10000000000001,6
2010-12-17,82484,29,179.69,5
2010-12-19,82484,10,64.5,3
2010-12-20,82484,2,12.9,1
2010-12-22,82484,6,38.7,1
2010-12-23,82484,1,13.57,1
2011-01-04,82484,6,38.7,1
2011-01-05,82484,14,79.5,2
2011-01-06,82484,24,144.0,5
2011-01-07,82484,14,79.5,2
2011-01-09,82484,3,19.35,2
2011-01-10,82484,4,25.8,3
2011-01-11,82484,17,98.85,3
2011-01-12,82484,21,124.64999999999999,6
2011-01-17,82484,8,58.44,3
2011-01-18,82484,5,32.25,2
2011-01-19,82484,6,45.54,3
2011-01-20,82484,38,219.54,3
2011-01-21,82484,35,209.73000000000002,3
2011-01-23,82484,18,116.10000000000001,5
2011-01-24,82484,11,105.15,5
2011-01-25,82484,5,32.25,2
2011-01-27,82484,7,51.99,3
2011-01-28,82484,96,532.8,1
2011-01-31,82484,15,85.94999999999999,2
2011-02-01,82484,39,229.95,7
2011-02-02,82484,2,19.74,2
2011-02-04,82484,3,23.85,1
2011-02-06,82484,1,7.95,1
2011-02-07,82484,207,996.93,2
2011-02-08,82484,3,32.53,2
2011-02-09,82484,2,15.9,1
2011-02-10,82484,4,31.8,1
2011-02-11,82484,12,81.0,1
2011-02-13,82484,2,15.9,1
2011-02-14,82484,12,81.0,1
2011-02-15,82484,2,15.9,1
2011-02-16,82484,22,160.5,4
2011-02-17,82484,2,15.9,1
2011-02-18,82484,4,31.8,2
2011-02-20,82484,1,7.95,1
2011-02-22,82484,16,112.8,3
2011-02-23,82484,6,47.7,1
2011-02-24,82484,9,80.23,3
2011-02-27,82484,2,15.9,1
2011-02-28,82484,4,40.48,3
2011-03-02,82484,6,47.6,2
2011-03-03,82484,3,41.16,3
2011-03-06,82484,10,79.0,5
2011-03-07,82484,11,95.63000000000001,4
2011-03-08,82484,24,162.0,2
2011-03-09,82484,7,64.13,4
2011-03-11,82484,14,96.8,2
2011-03-13,82484,1,7.9,1
2011-03-14,82484,4,31.6,2
2011-03-15,82484,14,96.8,2
2011-03-16,82484,18,128.4,2
2011-03-17,82484,8,63.2,2
2011-03-18,82484,6,47.400000000000006,3
2011-03-20,82484,9,79.83000000000001,3
2011-03-21,82484,1,7.9,1
2011-03-23,82484,18,128.4,3
2011-03-24,82484,2,15.8,1
2011-03-25,82484,323,1598.8999999999999,5
2011-03-27,82484,5,39.5,2
2011-03-28,82484,2,15.8,1
2011-03-29,82484,14,96.8,2
2011-03-30,82484,2,15.8,1
2011-03-31,82484,12,81.0,1
2011-04-01,82484,14,96.8,2
2011-04-03,82484,2,15.9,1
2011-04-04,82484,4,40.480000000000004,3
2011-04-05,82484,12,81.0,1
2011-04-07,82484,4,31.8,2
2011-04-08,82484,2,15.9,1
2011-04-10,82484,4,31.8,2
2011-04-11,82484,12,81.0,1
2011-04-12,82484,18,128.7,3
2011-04-14,82484,6,47.7,3
2011-04-15,82484,4,31.8,2
2011-04-17,82484,5,39.75,2
2011-04-18,82484,7,55.650000000000006,4
2011-04-19,82484,1,7.95,1
2011-04-20,82484,110,531.06,2
2011-04-21,82484,7,64.33,4
2011-04-26,82484,4,31.8,2
2011-04-27,82484,6,47.7,1
2011-04-28,82484,19,136.65,5
2011-05-01,82484,6,47.7,2
2011-05-03,82484,8,63.6,2
2011-05-04,82484,7,55.650000000000006,2
2011-05-05,82484,30,209.70000000000002,3
2011-05-08,82484,2,15.9,1
2011-05-10,82484,6,47.7,3
2011-05-12,82484,22,160.5,4
2011-05-13,82484,6,47.7,2
2011-05-15,82484,7,55.650000000000006,2
2011-05-16,82484,6,47.7,2
2011-05-17,82484,130,685.38,4
2011-05-19,82484,35,272.53000000000003,7
2011-05-20,82484,2,15.9,1
2011-05-22,82484,4,31.8,2
2011-05-23,82484,8,63.6,2
2011-05-24,82484,14,96.9,2
2011-05-25,82484,8,63.6,3
2011-05-27,82484,4,31.8,1
2011-05-29,82484,2,15.9,2
2011-05-31,82484,17,120.75,3
2011-06-01,82484,6,47.7,2
2011-06-02,82484,17,117.15,2
2011-06-03,82484,10,79.5,2
2011-06-05,82484,7,55.65,3
2011-06-06,82484,7,64.33,4
2011-06-07,82484,17,146.79,5
2011-06-08,82484,21,161.23000000000002,4
2011-06-10,82484,26,177.9,3
2011-06-12,82484,5,39.75,2
2011-06-14,82484,320,1561.1999999999998,4
2011-06-16,82484,16,127.2,3
2011-06-17,82484,3,23.85,2
2011-06-19,82484,6,47.7,2
2011-06-20,82484,14,105.58,3
2011-06-21,82484,18,128.7,3
2011-06-22,82484,10,79.5,3
2011-06-23,82484,12,81.0,1
2011-06-24,82484,6,47.7,2
2011-06-27,82484,3,32.53,2
2011-06-28,82484,24,162.0,1
2011-06-29,82484,4,31.8,2
2011-06-30,82484,8,63.6,3
2011-07-03,82484,3,23.85,2
2011-07-04,82484,8,63.6,3
2011-07-05,82484,14,96.9,2
2011-07-06,82484,8,63.6,2
2011-07-07,82484,2,15.9,1
2011-07-10,82484,2,15.9,1
2011-07-11,82484,28,193.8,4
2011-07-13,82484,6,47.7,2
2011-07-15,82484,1,16.63,1
2011-07-17,82484,4,31.8,2
2011-07-18,82484,12,95.4,3
2011-07-20,82484,128,663.0,4
2011-07-21,82484,2,15.9,1
2011-07-22,82484,6,47.7,1
2011-07-24,82484,15,119.25,6
2011-07-25,82484,4,31.8,1
2011-07-26,82484,29,201.75,3
2011-07-28,82484,204,979.1999999999999,1
2011-07-29,82484,17,120.75,3
2011-07-31,82484,2,15.9,1
2011-08-01,82484,8,63.6,3
2011-08-02,82484,4,49.16,2
2011-08-03,82484,11,96.13,5
2011-08-04,82484,23,203.17000000000002,6
2011-08-05,82484,50,246.29999999999998,2
2011-08-07,82484,5,39.75,2
2011-08-08,82484,4,49.16,2
2011-08-09,82484,9,80.22999999999999,4
2011-08-10,82484,5,48.43,3
2011-08-11,82484,16,138.83999999999997,4
2011-08-12,82484,4,31.8,2
2011-08-15,82484,12,95.4,3
2011-08-17,82484,20,144.6,3
2011-08-18,82484,6,47.7,1
2011-08-19,82484,10,79.5,3
2011-08-21,82484,18,143.1,6
2011-08-22,82484,37,265.35,4
2011-08-23,82484,2,15.9,1
2011-08-26,82484,4,31.8,2
2011-08-28,82484,4,31.8,2
2011-08-30,82484,11,156.89,7
2011-08-31,82484,2,15.9,1
2011-09-01,82484,16,112.8,3
2011-09-02,82484,338,1748.02,10
2011-09-04,82484,3,23.85,2
2011-09-05,82484,8,63.6,2
2011-09-06,82484,14,96.9,2
2011-09-07,82484,4,31.8,2
2011-09-08,82484,11,104.81,3
2011-09-09,82484,16,112.8,2
2011-09-11,82484,10,79.5,3
2011-09-12,82484,2,33.26,1
2011-09-13,82484,9,88.91,3
2011-09-14,82484,5,39.75,3
2011-09-15,82484,9,71.55000000000001,3
2011-09-16,82484,2,15.9,1
2011-09-18,82484,23,168.45,4
2011-09-19,82484,4,31.8,2
2011-09-20,82484,12,81.0,1
2011-09-22,82484,11,96.13,6
2011-09-23,82484,6,47.7,3
2011-09-25,82484,10,79.5,3
2011-09-27,82484,2,15.9,1
2011-09-28,82484,2,15.9,1
2011-09-29,82484,1,7.95,1
2011-10-02,82484,1,7.95,1
2011-10-03,82484,2,15.9,1
2011-10-04,82484,40,274.8,3
2011-10-05,82484,13,97.63,2
2011-10-06,82484,9,71.55,4
2011-10-09,82484,2,15.9,1
2011-10-10,82484,10,96.86,4
2011-10-11,82484,8,63.6,2
2011-10-12,82484,3,32.53,2
2011-10-13,82484,4,31.8,1
2011-10-14,82484,4,31.8,2
2011-10-16,82484,4,31.8,1
2011-10-17,82484,8,72.28,4
2011-10-18,82484,2,15.9,1
2011-10-20,82484,6,47.7,1
2011-10-21,82484,120,576.0,1
2011-10-23,82484,1,7.95,1
2011-10-24,82484,3,32.53,2
2011-10-25,82484,12,95.4,4
2011-10-27,82484,7,64.33,3
2011-10-30,82484,20,144.6,5
2011-10-31,82484,11,96.13,4
2011-11-01,82484,4,31.8,2
2011-11-02,82484,11,87.45,3
2011-11-03,82484,1,16.63,1
2011-11-04,82484,123,596.7,3
2011-11-06,82484,16,127.2,5
2011-11-07,82484,4,40.48,3
2011-11-09,82484,16,112.80000000000001,3
2011-11-10,82484,20,144.6,3
2011-11-13,82484,1,16.63,1
2011-11-14,82484,6,47.7,1
2011-11-15,82484,5,48.43,3
2011-11-16,82484,7,64.33,3
2011-11-17,82484,18,128.7,2
2011-11-18,82484,6,47.7,2
2011-11-20,82484,6,47.7,4
2011-11-22,82484,10,79.5,4
2011-11-23,82484,45,323.23,7
2011-11-24,82484,4,31.8,1
2011-11-25,82484,19,159.73000000000002,7
2011-11-27,82484,5,39.75,2
2011-11-28,82484,2,15.9,1
2011-11-29,82484,8,72.28,4
2011-11-30,82484,29,210.43,4
